nohup: ignoring input
2018-04-09 09:29:22.952820: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2018-04-09 09:29:29.338564: step 0, loss = 4.66 (197.5 examples/sec; 0.648 sec/batch)
2018-04-10 08:34:40.424887: step 80480, loss = 1.53 (123.5 examples/sec; 1.037 sec/batch)
2018-04-10 08:34:50.771965: step 80490, loss = 1.58 (123.7 examples/sec; 1.035 sec/batch)
2018-04-10 08:35:01.389329: step 80500, loss = 1.51 (120.6 examples/sec; 1.062 sec/batch)
2018-04-10 08:35:11.771808: step 80510, loss = 1.34 (123.3 examples/sec; 1.038 sec/batch)
2018-04-10 08:35:22.163174: step 80520, loss = 1.57 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:35:32.521733: step 80530, loss = 1.39 (123.6 examples/sec; 1.036 sec/batch)
2018-04-10 08:35:42.896589: step 80540, loss = 1.34 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:35:53.259361: step 80550, loss = 1.48 (123.5 examples/sec; 1.036 sec/batch)
2018-04-10 08:36:03.650656: step 80560, loss = 1.46 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:36:14.000619: step 80570, loss = 1.30 (123.7 examples/sec; 1.035 sec/batch)
2018-04-10 08:36:24.344782: step 80580, loss = 1.55 (123.7 examples/sec; 1.034 sec/batch)
2018-04-10 08:36:34.687073: step 80590, loss = 1.56 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 08:36:45.319913: step 80600, loss = 1.34 (120.4 examples/sec; 1.063 sec/batch)
2018-04-10 08:36:55.651785: step 80610, loss = 1.29 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 08:37:06.079052: step 80620, loss = 1.41 (122.8 examples/sec; 1.043 sec/batch)
2018-04-10 08:37:16.452145: step 80630, loss = 1.40 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:37:26.825439: step 80640, loss = 1.63 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:37:37.238170: step 80650, loss = 1.41 (122.9 examples/sec; 1.041 sec/batch)
2018-04-10 08:37:47.651470: step 80660, loss = 1.44 (122.9 examples/sec; 1.041 sec/batch)
2018-04-10 08:37:58.053822: step 80670, loss = 1.47 (123.0 examples/sec; 1.040 sec/batch)
2018-04-10 08:38:08.514434: step 80680, loss = 1.61 (122.4 examples/sec; 1.046 sec/batch)
2018-04-10 08:38:18.911548: step 80690, loss = 1.30 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:38:29.614342: step 80700, loss = 1.72 (119.6 examples/sec; 1.070 sec/batch)
2018-04-10 08:38:40.000148: step 80710, loss = 1.53 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:38:50.386808: step 80720, loss = 1.39 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:39:00.789990: step 80730, loss = 1.58 (123.0 examples/sec; 1.040 sec/batch)
2018-04-10 08:39:11.272610: step 80740, loss = 1.28 (122.1 examples/sec; 1.048 sec/batch)
2018-04-10 08:39:21.737332: step 80750, loss = 1.62 (122.3 examples/sec; 1.046 sec/batch)
2018-04-10 08:39:32.276941: step 80760, loss = 1.50 (121.4 examples/sec; 1.054 sec/batch)
2018-04-10 08:39:42.776181: step 80770, loss = 1.43 (121.9 examples/sec; 1.050 sec/batch)
2018-04-10 08:39:53.180192: step 80780, loss = 1.56 (123.0 examples/sec; 1.040 sec/batch)
2018-04-10 08:40:03.633088: step 80790, loss = 1.47 (122.5 examples/sec; 1.045 sec/batch)
2018-04-10 08:40:14.339751: step 80800, loss = 1.42 (119.6 examples/sec; 1.071 sec/batch)
2018-04-10 08:40:24.742418: step 80810, loss = 1.49 (123.0 examples/sec; 1.040 sec/batch)
2018-04-10 08:40:35.118370: step 80820, loss = 1.59 (123.4 examples/sec; 1.038 sec/batch)
2018-04-10 08:40:45.570301: step 80830, loss = 1.39 (122.5 examples/sec; 1.045 sec/batch)
2018-04-10 08:40:55.955191: step 80840, loss = 1.22 (123.3 examples/sec; 1.038 sec/batch)
2018-04-10 08:41:06.445471: step 80850, loss = 1.68 (122.0 examples/sec; 1.049 sec/batch)
2018-04-10 08:41:16.883058: step 80860, loss = 1.50 (122.6 examples/sec; 1.044 sec/batch)
2018-04-10 08:41:27.266256: step 80870, loss = 1.47 (123.3 examples/sec; 1.038 sec/batch)
2018-04-10 08:41:37.762055: step 80880, loss = 1.32 (122.0 examples/sec; 1.050 sec/batch)
2018-04-10 08:41:48.138675: step 80890, loss = 1.66 (123.4 examples/sec; 1.038 sec/batch)
2018-04-10 08:41:58.793313: step 80900, loss = 1.36 (120.1 examples/sec; 1.065 sec/batch)
2018-04-10 08:42:09.184632: step 80910, loss = 1.67 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:42:19.577810: step 80920, loss = 1.72 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:42:29.953346: step 80930, loss = 1.62 (123.4 examples/sec; 1.038 sec/batch)
2018-04-10 08:42:40.329027: step 80940, loss = 1.25 (123.4 examples/sec; 1.038 sec/batch)
2018-04-10 08:42:50.702876: step 80950, loss = 1.62 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:43:01.094901: step 80960, loss = 1.61 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:43:11.521364: step 80970, loss = 1.39 (122.8 examples/sec; 1.043 sec/batch)
2018-04-10 08:43:21.915535: step 80980, loss = 1.57 (123.1 examples/sec; 1.039 sec/batch)
2018-04-10 08:43:32.297871: step 80990, loss = 1.38 (123.3 examples/sec; 1.038 sec/batch)
2018-04-10 08:43:42.964662: step 81000, loss = 1.45 (120.0 examples/sec; 1.067 sec/batch)
2018-04-10 08:43:53.334871: step 81010, loss = 1.61 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:44:03.782603: step 81020, loss = 1.50 (122.5 examples/sec; 1.045 sec/batch)
2018-04-10 08:44:14.180687: step 81030, loss = 1.49 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:44:24.579256: step 81040, loss = 1.42 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:44:34.948255: step 81050, loss = 1.57 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:44:45.343358: step 81060, loss = 1.54 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:44:55.717390: step 81070, loss = 1.71 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:45:06.142027: step 81080, loss = 1.55 (122.8 examples/sec; 1.042 sec/batch)
2018-04-10 08:45:16.546906: step 81090, loss = 1.44 (123.0 examples/sec; 1.040 sec/batch)
2018-04-10 08:45:27.211844: step 81100, loss = 1.44 (120.0 examples/sec; 1.066 sec/batch)
2018-04-10 08:45:37.550495: step 81110, loss = 1.45 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 08:45:47.935913: step 81120, loss = 1.64 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:45:58.343765: step 81130, loss = 1.29 (123.0 examples/sec; 1.041 sec/batch)
2018-04-10 08:46:08.782194: step 81140, loss = 1.71 (122.6 examples/sec; 1.044 sec/batch)
2018-04-10 08:46:19.193030: step 81150, loss = 1.58 (122.9 examples/sec; 1.041 sec/batch)
2018-04-10 08:46:29.728474: step 81160, loss = 1.32 (121.5 examples/sec; 1.054 sec/batch)
2018-04-10 08:46:40.125051: step 81170, loss = 1.56 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:46:50.526132: step 81180, loss = 1.59 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:47:00.973200: step 81190, loss = 1.35 (122.5 examples/sec; 1.045 sec/batch)
2018-04-10 08:47:11.695572: step 81200, loss = 1.74 (119.4 examples/sec; 1.072 sec/batch)
2018-04-10 08:47:22.035786: step 81210, loss = 1.44 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 08:47:32.397309: step 81220, loss = 1.37 (123.5 examples/sec; 1.036 sec/batch)
2018-04-10 08:47:42.795438: step 81230, loss = 1.64 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:47:53.262617: step 81240, loss = 1.49 (122.3 examples/sec; 1.047 sec/batch)
2018-04-10 08:48:03.662051: step 81250, loss = 1.31 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:48:14.069879: step 81260, loss = 1.63 (123.0 examples/sec; 1.041 sec/batch)
2018-04-10 08:48:24.429916: step 81270, loss = 1.68 (123.6 examples/sec; 1.036 sec/batch)
2018-04-10 08:48:34.798435: step 81280, loss = 1.34 (123.5 examples/sec; 1.037 sec/batch)
2018-04-10 08:48:45.139926: step 81290, loss = 1.47 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 08:48:55.751822: step 81300, loss = 1.58 (120.6 examples/sec; 1.061 sec/batch)
2018-04-10 08:49:06.138008: step 81310, loss = 1.39 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:49:16.535262: step 81320, loss = 1.42 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:49:26.877121: step 81330, loss = 1.75 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 08:49:37.209414: step 81340, loss = 1.43 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 08:49:47.542454: step 81350, loss = 1.38 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 08:49:57.912206: step 81360, loss = 1.53 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:50:08.337911: step 81370, loss = 1.58 (122.8 examples/sec; 1.043 sec/batch)
2018-04-10 08:50:18.714210: step 81380, loss = 1.31 (123.4 examples/sec; 1.038 sec/batch)
2018-04-10 08:50:29.072787: step 81390, loss = 1.66 (123.6 examples/sec; 1.036 sec/batch)
2018-04-10 08:50:39.787441: step 81400, loss = 1.44 (119.5 examples/sec; 1.071 sec/batch)
2018-04-10 08:50:50.115189: step 81410, loss = 1.43 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 08:51:00.479223: step 81420, loss = 1.79 (123.5 examples/sec; 1.036 sec/batch)
2018-04-10 08:51:10.897919: step 81430, loss = 1.45 (122.9 examples/sec; 1.042 sec/batch)
2018-04-10 08:51:21.263565: step 81440, loss = 1.45 (123.5 examples/sec; 1.037 sec/batch)
2018-04-10 08:51:31.633008: step 81450, loss = 1.56 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 08:51:41.997054: step 81460, loss = 1.64 (123.5 examples/sec; 1.036 sec/batch)
2018-04-10 08:51:52.360674: step 81470, loss = 1.42 (123.5 examples/sec; 1.036 sec/batch)
2018-04-10 08:52:02.762087: step 81480, loss = 1.42 (123.1 examples/sec; 1.040 sec/batch)
2018-04-10 08:52:13.145348: step 81490, loss = 1.46 (123.3 examples/sec; 1.038 sec/batch)
2018-04-10 08:52:23.785219: step 81500, loss = 1.31 (120.3 examples/sec; 1.064 sec/batch)
2018-04-10 08:52:34.082653: step 81510, loss = 1.52 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 08:52:44.353375: step 81520, loss = 1.58 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 08:52:54.619195: step 81530, loss = 1.44 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 08:53:04.964167: step 81540, loss = 1.54 (123.7 examples/sec; 1.034 sec/batch)
2018-04-10 08:53:15.271589: step 81550, loss = 1.44 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 08:53:25.566690: step 81560, loss = 1.36 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 08:53:35.840688: step 81570, loss = 1.51 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 08:53:46.122148: step 81580, loss = 1.48 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 08:53:56.384714: step 81590, loss = 1.45 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 08:54:06.987838: step 81600, loss = 1.49 (120.7 examples/sec; 1.060 sec/batch)
2018-04-10 08:54:17.327636: step 81610, loss = 1.44 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 08:54:27.610189: step 81620, loss = 1.42 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 08:54:37.873273: step 81630, loss = 1.54 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 08:54:48.133109: step 81640, loss = 1.78 (124.8 examples/sec; 1.026 sec/batch)
2018-04-10 08:54:58.424350: step 81650, loss = 1.48 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 08:55:08.781042: step 81660, loss = 1.32 (123.6 examples/sec; 1.036 sec/batch)
2018-04-10 08:55:19.085947: step 81670, loss = 1.43 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 08:55:29.402802: step 81680, loss = 1.64 (124.1 examples/sec; 1.032 sec/batch)
2018-04-10 08:55:39.713898: step 81690, loss = 1.42 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 08:55:50.418350: step 81700, loss = 1.57 (119.6 examples/sec; 1.070 sec/batch)
2018-04-10 08:56:00.754742: step 81710, loss = 1.57 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 08:56:11.132526: step 81720, loss = 1.43 (123.3 examples/sec; 1.038 sec/batch)
2018-04-10 08:56:21.439319: step 81730, loss = 1.62 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 08:56:31.745110: step 81740, loss = 1.51 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 08:56:42.039786: step 81750, loss = 1.29 (124.3 examples/sec; 1.029 sec/batch)
2018-04-10 08:56:52.357427: step 81760, loss = 1.67 (124.1 examples/sec; 1.032 sec/batch)
2018-04-10 08:57:02.676412: step 81770, loss = 1.55 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 08:57:13.036983: step 81780, loss = 1.43 (123.5 examples/sec; 1.036 sec/batch)
2018-04-10 08:57:23.345377: step 81790, loss = 1.51 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 08:57:33.936095: step 81800, loss = 1.54 (120.9 examples/sec; 1.059 sec/batch)
2018-04-10 08:57:44.328926: step 81810, loss = 1.50 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 08:57:54.647891: step 81820, loss = 1.49 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 08:58:04.974313: step 81830, loss = 1.36 (124.0 examples/sec; 1.033 sec/batch)
2018-04-10 08:58:15.339923: step 81840, loss = 1.53 (123.5 examples/sec; 1.037 sec/batch)
2018-04-10 08:58:25.656933: step 81850, loss = 1.57 (124.1 examples/sec; 1.032 sec/batch)
2018-04-10 08:58:35.968851: step 81860, loss = 1.50 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 08:58:46.262726: step 81870, loss = 1.47 (124.3 examples/sec; 1.029 sec/batch)
2018-04-10 08:58:56.571989: step 81880, loss = 1.64 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 08:59:06.937899: step 81890, loss = 1.71 (123.5 examples/sec; 1.037 sec/batch)
2018-04-10 08:59:17.549151: step 81900, loss = 1.59 (120.6 examples/sec; 1.061 sec/batch)
2018-04-10 08:59:27.841158: step 81910, loss = 1.29 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 08:59:38.120332: step 81920, loss = 1.57 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 08:59:48.417360: step 81930, loss = 1.40 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 08:59:58.722823: step 81940, loss = 1.37 (124.2 examples/sec; 1.031 sec/batch)
2018-04-10 09:00:09.063932: step 81950, loss = 1.67 (123.8 examples/sec; 1.034 sec/batch)
2018-04-10 09:00:19.347248: step 81960, loss = 1.43 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:00:29.632168: step 81970, loss = 1.54 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:00:39.964269: step 81980, loss = 1.69 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 09:00:50.164344: step 81990, loss = 1.41 (125.5 examples/sec; 1.020 sec/batch)
2018-04-10 09:01:00.701382: step 82000, loss = 1.57 (121.5 examples/sec; 1.054 sec/batch)
2018-04-10 09:01:11.012035: step 82010, loss = 1.64 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 09:01:21.309225: step 82020, loss = 1.58 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 09:01:31.613442: step 82030, loss = 1.49 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 09:01:41.879703: step 82040, loss = 1.37 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 09:01:52.270534: step 82050, loss = 1.50 (123.2 examples/sec; 1.039 sec/batch)
2018-04-10 09:02:02.595789: step 82060, loss = 1.47 (124.0 examples/sec; 1.033 sec/batch)
2018-04-10 09:02:12.916221: step 82070, loss = 1.63 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 09:02:23.184859: step 82080, loss = 1.61 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 09:02:33.430258: step 82090, loss = 1.58 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 09:02:43.963431: step 82100, loss = 1.62 (121.5 examples/sec; 1.053 sec/batch)
2018-04-10 09:02:54.198281: step 82110, loss = 1.57 (125.1 examples/sec; 1.023 sec/batch)
2018-04-10 09:03:04.492872: step 82120, loss = 1.31 (124.3 examples/sec; 1.029 sec/batch)
2018-04-10 09:03:14.820844: step 82130, loss = 1.55 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 09:03:25.088420: step 82140, loss = 1.46 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 09:03:35.369289: step 82150, loss = 1.41 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:03:45.640996: step 82160, loss = 1.44 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 09:03:55.914409: step 82170, loss = 1.45 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 09:04:06.248253: step 82180, loss = 1.55 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 09:04:16.558894: step 82190, loss = 1.54 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 09:04:27.122057: step 82200, loss = 1.60 (121.2 examples/sec; 1.056 sec/batch)
2018-04-10 09:04:37.385561: step 82210, loss = 1.45 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 09:04:47.666028: step 82220, loss = 1.30 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:04:57.939891: step 82230, loss = 1.57 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 09:05:08.267998: step 82240, loss = 1.64 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 09:05:18.579270: step 82250, loss = 1.60 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 09:05:28.857694: step 82260, loss = 1.46 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:05:39.094934: step 82270, loss = 1.40 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 09:05:49.366149: step 82280, loss = 1.51 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 09:05:59.646932: step 82290, loss = 1.55 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:06:10.224456: step 82300, loss = 1.42 (121.0 examples/sec; 1.058 sec/batch)
2018-04-10 09:06:20.502999: step 82310, loss = 1.28 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:06:30.780892: step 82320, loss = 1.48 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:06:41.030319: step 82330, loss = 1.72 (124.9 examples/sec; 1.025 sec/batch)
2018-04-10 09:06:51.247373: step 82340, loss = 1.66 (125.3 examples/sec; 1.022 sec/batch)
2018-04-10 09:07:01.571263: step 82350, loss = 1.50 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 09:07:11.875932: step 82360, loss = 1.61 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 09:07:22.160546: step 82370, loss = 1.60 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:07:32.426672: step 82380, loss = 1.42 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 09:07:42.693920: step 82390, loss = 1.47 (124.7 examples/sec; 1.027 sec/batch)
2018-04-10 09:07:53.238536: step 82400, loss = 1.53 (121.4 examples/sec; 1.054 sec/batch)
2018-04-10 09:08:03.536934: step 82410, loss = 1.43 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 09:08:13.811617: step 82420, loss = 1.50 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 09:08:24.044657: step 82430, loss = 1.59 (125.1 examples/sec; 1.023 sec/batch)
2018-04-10 09:08:34.281504: step 82440, loss = 1.53 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 09:08:44.523318: step 82450, loss = 1.52 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 09:08:54.811987: step 82460, loss = 1.44 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 09:09:05.123494: step 82470, loss = 1.37 (124.1 examples/sec; 1.031 sec/batch)
2018-04-10 09:09:15.412827: step 82480, loss = 1.47 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 09:09:25.677272: step 82490, loss = 1.53 (124.7 examples/sec; 1.026 sec/batch)
2018-04-10 09:09:36.200720: step 82500, loss = 1.52 (121.6 examples/sec; 1.052 sec/batch)
2018-04-10 09:09:46.432135: step 82510, loss = 1.46 (125.1 examples/sec; 1.023 sec/batch)
2018-04-10 09:09:56.702626: step 82520, loss = 1.41 (124.6 examples/sec; 1.027 sec/batch)
2018-04-10 09:10:07.002234: step 82530, loss = 1.55 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 09:10:17.300605: step 82540, loss = 1.54 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 09:10:27.592355: step 82550, loss = 1.48 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 09:10:38.009133: step 82560, loss = 1.46 (122.9 examples/sec; 1.042 sec/batch)
2018-04-10 09:10:48.210526: step 82570, loss = 1.54 (125.5 examples/sec; 1.020 sec/batch)
2018-04-10 09:10:58.538751: step 82580, loss = 1.46 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 09:11:08.883667: step 82590, loss = 1.42 (123.7 examples/sec; 1.034 sec/batch)
2018-04-10 09:11:19.511447: step 82600, loss = 1.50 (120.4 examples/sec; 1.063 sec/batch)
2018-04-10 09:11:29.788951: step 82610, loss = 1.64 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:11:40.072234: step 82620, loss = 1.63 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:11:50.376099: step 82630, loss = 1.46 (124.2 examples/sec; 1.030 sec/batch)
2018-04-10 09:12:00.658110: step 82640, loss = 1.45 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:12:11.026964: step 82650, loss = 1.54 (123.4 examples/sec; 1.037 sec/batch)
2018-04-10 09:12:21.355136: step 82660, loss = 1.42 (123.9 examples/sec; 1.033 sec/batch)
2018-04-10 09:12:31.640704: step 82670, loss = 1.52 (124.4 examples/sec; 1.029 sec/batch)
2018-04-10 09:12:41.920422: step 82680, loss = 1.50 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:12:52.204028: step 82690, loss = 1.35 (124.5 examples/sec; 1.028 sec/batch)
2018-04-10 09:13:02.774084: step 82700, loss = 1.49 (121.1 examples/sec; 1.057 sec/batch)
2018-04-10 09:13:13.095576: step 82710, loss = 1.39 (124.0 examples/sec; 1.032 sec/batch)
2018-04-10 09:13:23.443759: step 82720, loss = 1.72 (123.7 examples/sec; 1.035 sec/batch)
2018-04-10 09:13:33.744905: step 82730, loss = 1.41 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 09:13:44.062182: step 82740, loss = 1.73 (124.1 examples/sec; 1.032 sec/batch)
2018-04-10 09:13:54.357970: step 82750, loss = 1.50 (124.3 examples/sec; 1.030 sec/batch)
2018-04-10 09:14:04.765313: step 82760, loss = 1.51 (123.0 examples/sec; 1.041 sec/batch)
2018-04-10 09:14:15.117684: step 82770, loss = 1.65 (123.6 examples/sec; 1.035 sec/batch)
2018-04-10 09:14:25.476064: step 82780, loss = 1.39 (123.6 examples/sec; 1.036 sec/batch)
2018-04-10 09:14:35.719548: step 82790, loss = 1.38 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 09:14:46.247676: step 82800, loss = 1.54 (121.6 examples/sec; 1.053 sec/batch)
2018-04-10 09:14:56.488473: step 82810, loss = 1.38 (125.0 examples/sec; 1.024 sec/batch)
2018-04-10 09:15:06.792503: step 82820, loss = 1.41 (124.2 examples/sec; 1.030 sec/batch)
